0
0
0
0
0
0
0
0
0
0
0
0
1
1
0
2
0
1
3
3
2
6
7
4
12
7
5
2
1
1
0
3
1
1
0
1
3
0
0
1
0
1
0
0
0
0
0
0
0
3
0
0
0
0
0
0
0
0
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
3
0
0
4
0
0
1
0
0
0
0
0
0
0
0
0
4
2
0
1
4
0
0
0
0
0
0
0
1
0
7
2
0
0
0
0
0
0
0
3
0
0
0
3
3
0
0
0
0
3
0
5
6
15
0
0
12
3
4
4
0
0
15
0
1
7
0
11
1
0
0
0
0
3
9
0
1
17
3
11
6
0
0
7
0
1
2
29
4
8
13
4
5
6
5
1
34
0
1
16
20
2
23
19
9
2
14
7
0
7
22
0
2
10
15
15
60
0
2
4
7
35
4
14
15
62
12
51
5
3
12
4
0
0
6
29
15
81
76
19
169
87
20
0
3
177
16
129
83
120
19
19
61
43
71
33
19
97
0
46
100
26
38
84
27
74
176
0
104
18
57
0
59
40
54
10
31
14
86
2
139
65
509
3
66
0
41
19
190
23
2
99
1
36
149
656
54
0
92
83
0
0
53
11
42
28
11
336
33
19
19
23
13
1
257
224
12
10
9
4
11
35
21
21
101
60
2
19
29
210
175
22
209
219
27
6
96
52
154
41
49
45
63
4
10
93
66
77
139
85
189
50
14
29
8
137
80
60
72
248
34
87
138
112
4
26
47
96
36
93
5
335
179
78
49
19
19
65
20
56
86
17
1
33
88
241
41
288
326
26
14
168
179
29
36
127
258
6
2
19
51
0
38
266
280
26
19
51
51
139
0
14
3
38
17
166
127
116
107
50
237
92
159
43
0
94
239
168
110
12
84
16
40
190
90
283
85
66
32
35
42
52
27
126
88
190
198
81
150
55
35
132
76
28
41
55
50
118
24
17
4
24
90
120
47
58
8
40
166
12
13
20
56
45
9
147
132
108
16
51
115
91
17
56
189
79
25
147
14
131
78
204
3
0
11
13
111
41
229
17
37
69
443
358
100
26
21
58
110
85
19
28
21
128
53
380
21
30
114
164
2
15
42
69
175
96
338
59
95
214
10
20
188
52
17
59
79
34
26
280
114
114
27
75
38
245
28
0
11
43
57
120
13
45
10
47
52
17
170
80
118
194
11
11
63
25
90
117
21
51
6
74
7
49
60
17
128
157
67
11
20
34
9
60
113
35
9
162
29
64
130
206
96
70
122
4
121
15
89
62
69
369
92
61
0
36
249
73
33
17
28
32
87
89
28
95
3
125
52
262
68
14
45
10
53
13
55
45
149
9
129
3
40
146
47
6
39
55
46
52
78
16
19
120
225
41
79
23
41
14
47
23
16
220
17
53
18
9
458
136
320
155
34
143
23
65
221
93
22
94
31
206
53
16
161
39
62
164
101
36
76
6
519
61
4
6
123
33
158
26
232
15
70
105
47
47
5
145
176
60
0
26
103
243
157
75
25
19
37
77
30
409
195
6
137
3
35
87
32
262
35
297
121
90
56
20
58
9
77
80
281
64
201
1
166
314
1
8
284
12
49
22
165
63
3
661
164
160
35
158
5
99
39
54
47
77
3
17
5
14
41
59
418
2
90
24
128
16
26
39
162
391
72
38
131
22
459
20
